season_end,Player,Age,Tm,GP,W,L,W_PCT,MP,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PTS,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,PER,WS,OWS,DWS,WS/48,BPM,VORP,PLAYER_ID,TEAM_ID
2019,Dzanan Musa,20.0,BKN,9,4,5,0.444,39.288333333333334,9,22,1,10,0,2,1,4,5,2,2,0,4,19,0.415,0.45454545454545453,0.09090909090909091,0.019,0.105,0.054,0.083,,0.25,,,,,,,,1629058,1610612751
2019,E'Twaun Moore,30.0,NOP,53,21,32,0.396,1463.0133333333333,256,532,76,176,45,59,35,92,127,102,40,8,59,633,0.567,0.3308270676691729,0.11090225563909774,0.023,0.058,0.041,0.093,,0.17,,,,,,,,202734,1610612740
2019,Ed Davis,30.0,BKN,81,42,39,0.519,1446.0116666666668,186,302,0,2,100,162,216,478,694,61,35,33,64,472,0.632,0.006622516556291391,0.5364238410596026,0.135,0.307,0.22,0.064,,0.125,,,,,,,,202334,1610612751
2019,Edmond Sumner,23.0,IND,23,14,9,0.609,209.83833333333334,22,64,7,27,15,24,9,15,24,10,12,5,10,66,0.443,0.421875,0.375,0.038,0.065,0.051,0.063,,0.157,,,,,,,,1628410,1610612754
2019,Ekpe Udoh,32.0,UTA,51,35,16,0.686,320.01166666666666,50,72,0,0,19,30,27,63,90,28,10,31,13,119,0.698,0.0,0.4166666666666667,0.09,0.189,0.142,0.131,,0.128,,,,,,,,202327,1610612762
2019,Elfrid Payton,25.0,NOP,42,18,24,0.429,1249.7733333333333,179,412,33,105,55,74,49,171,220,320,44,17,112,446,0.502,0.25485436893203883,0.1796116504854369,0.037,0.129,0.083,0.318,,0.177,,,,,,,,203901,1610612740
2019,Elie Okobo,21.0,PHX,53,7,46,0.132,958.19,114,290,39,132,37,47,12,86,98,127,32,7,69,304,0.489,0.45517241379310347,0.16206896551724137,0.012,0.092,0.051,0.198,,0.168,,,,,,,,1629059,1610612756
2019,Emanuel Terry,22.0,MIA,3,0,3,0.0,22.731666666666666,4,7,0,0,2,4,3,4,7,2,3,0,2,10,0.571,0.0,0.5714285714285714,0.143,0.235,0.184,0.125,,0.183,,,,,,,,1629150,1610612748
2019,Emmanuel Mudiay,23.0,NYK,59,13,46,0.22,1607.0616666666667,330,740,69,210,144,186,33,163,196,228,43,19,140,873,0.531,0.28378378378378377,0.25135135135135134,0.019,0.098,0.057,0.242,,0.248,,,,,,,,1626144,1610612752
2019,Enes Freedom,27.0,POR,67,28,39,0.418,1639.3783333333333,375,683,10,34,155,197,257,402,659,116,32,26,118,915,0.594,0.04978038067349927,0.2884333821376281,0.138,0.245,0.188,0.12,,0.219,,,,,,,,202683,1610612757
2019,Eric Bledsoe,29.0,MIL,78,59,19,0.756,2271.705,470,971,124,377,177,236,82,280,362,430,116,29,165,1241,0.577,0.388259526261586,0.243048403707518,0.035,0.108,0.074,0.26,,0.225,,,,,,,,202339,1610612749
2019,Eric Gordon,30.0,HOU,68,44,24,0.647,2158.01,384,938,216,600,119,152,17,131,148,129,41,27,90,1103,0.549,0.6396588486140725,0.16204690831556504,0.007,0.059,0.033,0.09,,0.215,,,,,,,,201569,1610612745
2019,Eric Moreland,27.0,TOR,5,3,2,0.6,43.20666666666666,3,7,1,1,0,0,4,16,20,4,1,1,5,7,0.5,0.14285714285714285,0.0,0.108,0.348,0.241,0.154,,0.117,,,,,,,,203961,1610612761
2019,Ersan Ilyasova,32.0,MIL,67,49,18,0.731,1231.3133333333333,167,381,58,160,61,74,94,208,302,52,32,20,48,453,0.548,0.4199475065616798,0.1942257217847769,0.071,0.151,0.112,0.056,,0.151,,,,,,,,101141,1610612749
2019,Evan Fournier,26.0,ORL,81,42,39,0.519,2553.2816666666668,468,1069,153,450,137,170,38,220,258,295,71,12,154,1226,0.536,0.42095416276894293,0.15902712815715622,0.014,0.086,0.05,0.17,,0.217,,,,,,,,203095,1610612753
2019,Evan Turner,30.0,POR,73,47,26,0.644,1605.7133333333334,204,443,11,52,75,106,37,291,328,283,33,18,114,494,0.504,0.11738148984198646,0.23927765237020315,0.022,0.167,0.096,0.242,,0.158,,,,,,,,202323,1610612757
2019,Frank Jackson,21.0,NOP,61,22,39,0.361,1168.8633333333332,194,447,53,169,54,73,25,109,134,69,25,2,48,495,0.517,0.378076062639821,0.16331096196868009,0.019,0.085,0.052,0.08,,0.178,,,,,,,,1628402,1610612740
2019,Frank Kaminsky,26.0,CHA,47,22,25,0.468,754.69,138,298,50,139,79,107,39,124,163,63,12,12,41,405,0.587,0.4664429530201342,0.35906040268456374,0.048,0.164,0.104,0.129,,0.216,,,,,,,,1626163,1610612766
2019,Frank Mason III,25.0,SAC,38,16,22,0.421,435.47833333333335,71,169,14,64,39,57,6,37,43,84,16,4,36,195,0.502,0.378698224852071,0.33727810650887574,0.013,0.083,0.047,0.28,,0.213,,,,,,,,1628412,1610612758
2019,Frank Ntilikina,20.0,NYK,43,9,34,0.209,903.6033333333334,95,282,33,115,23,30,12,75,87,121,30,14,56,246,0.417,0.4078014184397163,0.10638297872340426,0.012,0.08,0.045,0.195,,0.163,,,,,,,,1628373,1610612752
2019,Fred VanVleet,25.0,TOR,64,46,18,0.719,1760.2533333333333,246,600,112,296,97,115,21,146,167,307,57,20,82,701,0.539,0.49333333333333335,0.19166666666666668,0.012,0.078,0.046,0.243,,0.177,,,,,,,,1627832,1610612761
2019,Furkan Korkmaz,21.0,PHI,48,30,18,0.625,679.2316666666667,98,245,47,144,36,44,16,91,107,52,29,2,25,279,0.528,0.5877551020408164,0.17959183673469387,0.023,0.13,0.077,0.107,,0.174,,,,,,,,1627788,1610612755
2019,Garrett Temple,33.0,LAC,75,37,38,0.493,2040.5916666666667,208,493,90,264,80,107,28,188,216,106,76,30,70,586,0.543,0.5354969574036511,0.21703853955375255,0.014,0.092,0.053,0.075,,0.131,,,,,,,,202066,1610612746
2019,Gary Clark,24.0,HOU,51,33,18,0.647,640.6066666666667,50,151,41,138,7,7,24,92,116,18,20,26,7,148,0.48,0.9139072847682119,0.046357615894039736,0.035,0.144,0.087,0.04,,0.106,,,,,,,,1629109,1610612745
2019,Gary Harris,24.0,DEN,57,38,19,0.667,1639.2433333333333,270,637,82,242,115,144,41,119,160,127,55,19,68,737,0.526,0.37990580847723704,0.2260596546310832,0.024,0.07,0.047,0.11,,0.195,,,,,,,,203914,1610612743
2019,Gary Payton II,26.0,WAS,3,2,1,0.667,15.916666666666666,5,8,1,2,0,0,1,1,2,4,3,1,1,11,0.688,0.25,0.0,0.067,0.05,0.057,0.333,,0.214,,,,,,,,1627780,1610612764
2019,Gary Trent Jr.,20.0,POR,15,14,1,0.933,110.55,16,50,5,21,3,7,1,10,11,5,1,2,4,40,0.377,0.42,0.14,0.01,0.08,0.048,0.057,,0.213,,,,,,,,1629018,1610612757
2019,George Hill,33.0,MIL,60,39,21,0.65,1302.305,170,376,48,153,70,85,39,109,148,135,52,8,51,458,0.554,0.40691489361702127,0.22606382978723405,0.028,0.075,0.052,0.146,,0.147,,,,,,,,201588,1610612749
2019,George King,25.0,PHX,1,0,1,0.0,5.9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,,,0.0,0.25,0.091,0.0,,0.0,,,,,,,,1628994,1610612756
2019,Georges Niang,26.0,UTA,59,41,18,0.695,516.3483333333334,86,181,43,105,20,24,11,76,87,35,10,6,23,235,0.613,0.580110497237569,0.13259668508287292,0.022,0.135,0.081,0.107,,0.17,,,,,,,,1627777,1610612762
2019,Gerald Green,33.0,HOU,73,47,26,0.644,1472.9816666666666,231,578,156,441,57,68,30,152,182,40,33,27,55,675,0.555,0.7629757785467128,0.11764705882352941,0.019,0.1,0.059,0.041,,0.19,,,,,,,,101123,1610612745
2019,Giannis Antetokounmpo,24.0,MIL,72,56,16,0.778,2358.221666666667,721,1247,52,203,500,686,159,739,898,424,92,110,268,1994,0.644,0.16279069767441862,0.5501202886928629,0.066,0.273,0.176,0.294,,0.314,,,,,,,,203507,1610612749
2019,Glenn Robinson III,25.0,DET,47,24,23,0.511,610.1116666666667,74,176,18,62,32,40,17,54,71,21,14,8,18,198,0.511,0.3522727272727273,0.22727272727272727,0.026,0.089,0.056,0.053,,0.146,,,,,,,,203922,1610612765
2019,Goran Dragic,33.0,MIA,36,16,20,0.444,990.5166666666667,179,433,57,164,79,101,20,91,111,174,30,5,71,494,0.517,0.3787528868360277,0.23325635103926096,0.019,0.087,0.052,0.259,,0.224,,,,,,,,201609,1610612748
2019,Gordon Hayward,29.0,BOS,72,44,28,0.611,1863.3383333333334,296,635,77,231,156,187,51,271,322,244,62,23,105,825,0.575,0.3637795275590551,0.29448818897637796,0.026,0.141,0.083,0.185,,0.183,,,,,,,,202330,1610612738
2019,Gorgui Dieng,29.0,MIN,76,33,43,0.434,1031.2216666666666,189,377,19,56,88,106,81,230,311,72,48,41,57,485,0.572,0.14854111405835543,0.28116710875331563,0.072,0.225,0.145,0.106,,0.194,,,,,,,,203476,1610612750
2019,Grayson Allen,23.0,UTA,38,22,16,0.579,416.29333333333335,67,178,32,99,45,60,3,20,23,25,6,6,33,211,0.516,0.5561797752808989,0.33707865168539325,0.007,0.047,0.027,0.102,,0.238,,,,,,,,1628960,1610612762
2019,Greg Monroe,29.0,PHI,43,28,15,0.651,479.9166666666667,92,189,1,5,45,72,67,105,172,24,14,8,32,230,0.521,0.026455026455026454,0.38095238095238093,0.119,0.218,0.165,0.079,,0.211,,,,,,,,202328,1610612755
2019,Guerschon Yabusele,23.0,BOS,41,27,14,0.659,250.80333333333334,35,77,9,28,15,22,23,30,53,15,8,7,15,94,0.542,0.36363636363636365,0.2857142857142857,0.084,0.104,0.094,0.088,,0.168,,,,,,,,1627824,1610612738
2019,Hamidou Diallo,20.0,OKC,51,29,22,0.569,526.28,75,165,4,24,36,59,38,59,97,17,21,10,23,190,0.497,0.14545454545454545,0.3575757575757576,0.065,0.11,0.086,0.044,,0.16,,,,,,,,1628977,1610612760
2019,Harrison Barnes,27.0,SAC,77,34,43,0.442,2532.5933333333332,431,1027,174,441,229,278,57,304,361,115,50,13,98,1265,0.55,0.4294060370009737,0.27069133398247325,0.021,0.111,0.066,0.069,,0.202,,,,,,,,203084,1610612758
2019,Harry Giles III,21.0,SAC,58,26,32,0.448,819.99,175,348,0,6,58,91,66,156,222,85,31,22,73,408,0.526,0.017241379310344827,0.2614942528735632,0.076,0.171,0.125,0.155,,0.227,,,,,,,,1628385,1610612758
2019,Hassan Whiteside,30.0,MIA,72,33,39,0.458,1674.2266666666667,388,680,2,16,109,243,257,560,817,56,46,136,97,887,0.564,0.023529411764705882,0.3573529411764706,0.139,0.305,0.222,0.054,,0.215,,,,,,,,202355,1610612748
2019,Haywood Highsmith,22.0,PHI,5,2,3,0.4,39.78333333333333,4,10,1,5,0,2,0,5,5,2,1,0,1,9,0.414,0.5,0.2,0.0,0.143,0.06,0.067,,0.115,,,,,,,,1629312,1610612755
2019,Henry Ellenson,22.0,NYK,19,4,15,0.211,259.1066666666667,39,95,17,38,19,25,5,61,66,16,7,2,9,114,0.538,0.4,0.2631578947368421,0.018,0.214,0.117,0.096,,0.186,,,,,,,,1627740,1610612752
2019,Ian Clark,28.0,NOP,60,24,36,0.4,972.5783333333334,151,383,66,202,33,37,13,76,89,94,22,8,58,401,0.502,0.5274151436031331,0.09660574412532637,0.012,0.071,0.042,0.132,,0.185,,,,,,,,203546,1610612740
2019,Ian Mahinmi,32.0,WAS,34,12,22,0.353,497.76666666666665,47,104,3,16,42,61,48,80,128,25,25,16,21,139,0.531,0.15384615384615385,0.5865384615384616,0.088,0.161,0.123,0.073,,0.128,,,,,,,,101133,1610612764
2019,Ike Anigbogu,20.0,IND,3,2,1,0.667,6.15,0,3,0,0,0,0,1,2,3,1,0,1,1,0,0.0,0.0,0.0,0.143,0.25,0.2,0.2,,0.267,,,,,,,,1628387,1610612754
2019,Iman Shumpert,29.0,HOU,62,39,23,0.629,1480.8,167,446,95,273,36,45,27,156,183,112,59,24,50,465,0.499,0.6121076233183856,0.10089686098654709,0.016,0.101,0.057,0.098,,0.143,,,,,,,,202697,1610612745
2019,Isaac Bonga,19.0,LAL,22,7,15,0.318,120.025,5,33,0,8,9,15,9,16,25,15,9,4,6,19,0.24,0.24242424242424243,0.45454545454545453,0.064,0.113,0.089,0.163,,0.151,,,,,,,,1629067,1610612747
2019,Isaac Humphries,21.0,ATL,5,1,4,0.2,56.43333333333333,6,21,3,11,0,0,4,7,11,0,1,0,0,15,0.357,0.5238095238095238,0.0,0.055,0.123,0.085,0.0,,0.142,,,,,,,,1629353,1610612737
2019,Isaiah Briscoe,23.0,ORL,39,17,22,0.436,559.23,55,138,11,34,15,26,5,69,74,87,11,2,31,136,0.455,0.2463768115942029,0.18840579710144928,0.008,0.111,0.06,0.226,,0.139,,,,,,,,1628515,1610612753
2019,Isaiah Canaan,28.0,MIL,30,10,20,0.333,627.9233333333333,64,164,34,96,19,24,6,52,58,84,14,2,35,181,0.518,0.5853658536585366,0.14634146341463414,0.01,0.086,0.047,0.194,,0.147,,,,,,,,203477,1610612749
2019,Isaiah Hartenstein,21.0,HOU,28,15,13,0.536,221.26,20,41,2,6,11,14,21,26,47,15,7,12,13,53,0.562,0.14634146341463414,0.34146341463414637,0.089,0.118,0.103,0.1,,0.112,,,,,,,,1628392,1610612745
2019,Isaiah Hicks,24.0,NYK,3,1,2,0.333,32.333333333333336,4,8,0,0,4,5,2,5,7,2,1,3,1,12,0.588,0.0,0.625,0.059,0.147,0.103,0.118,,0.153,,,,,,,,1628439,1610612752
2019,Isaiah Thomas,30.0,DEN,12,6,6,0.5,180.78,34,99,12,43,17,27,5,8,13,23,5,1,18,97,0.437,0.43434343434343436,0.2727272727272727,0.023,0.04,0.031,0.198,,0.274,,,,,,,,202738,1610612743
2019,Ish Smith,30.0,DET,56,33,23,0.589,1250.99,205,489,44,135,47,62,23,122,145,203,28,11,61,501,0.485,0.27607361963190186,0.12678936605316973,0.017,0.097,0.055,0.243,,0.193,,,,,,,,202397,1610612765
2019,Ivan Rabb,22.0,MEM,49,20,29,0.408,720.6816666666666,116,212,3,15,49,69,70,136,206,54,17,14,35,284,0.586,0.07075471698113207,0.32547169811320753,0.097,0.197,0.146,0.123,,0.166,,,,,,,,1628397,1610612763
2019,Ivica Zubac,22.0,LAC,59,32,27,0.542,1039.2,212,379,0,0,101,126,115,247,362,63,14,51,70,525,0.604,0.0,0.3324538258575198,0.108,0.216,0.164,0.093,,0.199,,,,,,,,1627826,1610612746
2019,J.J. Barea,35.0,DAL,38,20,18,0.526,751.8083333333333,161,385,38,128,55,78,13,82,95,211,22,1,72,415,0.495,0.33246753246753247,0.2025974025974026,0.016,0.106,0.06,0.454,,0.263,,,,,,,,200826,1610612742
2019,J.P. Macura,24.0,CHA,2,1,1,0.5,16.833333333333332,3,9,0,4,0,0,0,3,3,2,0,0,0,6,0.333,0.4444444444444444,0.0,0.0,0.143,0.073,0.2,,0.209,,,,,,,,1629122,1610612766
2019,JJ Redick,35.0,PHI,76,49,27,0.645,2379.116666666667,452,1027,240,605,228,255,20,166,186,206,32,17,101,1372,0.602,0.5890944498539435,0.24829600778967867,0.008,0.062,0.036,0.129,,0.209,,,,,,,,200755,1610612755
2019,JR Smith,33.0,CLE,11,1,10,0.091,222.335,27,79,12,39,8,10,0,18,18,21,11,3,11,74,0.444,0.4936708860759494,0.12658227848101267,0.0,0.08,0.039,0.133,,0.176,,,,,,,,2747,1610612739
2019,JaKarr Sampson,26.0,CHI,4,1,3,0.25,127.26666666666667,29,54,5,14,17,21,5,27,32,4,4,3,4,80,0.633,0.25925925925925924,0.3888888888888889,0.037,0.196,0.117,0.052,,0.234,,,,,,,,203960,1610612741
2019,JaMychal Green,29.0,LAC,65,31,34,0.477,1370.5833333333333,230,476,71,176,80,101,104,305,409,50,45,34,87,611,0.587,0.3697478991596639,0.21218487394957983,0.071,0.218,0.143,0.058,,0.185,,,,,,,,203210,1610612746
2019,JaVale McGee,31.0,LAL,75,35,40,0.467,1670.6933333333334,400,641,1,12,96,152,195,371,566,52,47,148,108,897,0.634,0.0187207488299532,0.23712948517940718,0.112,0.203,0.159,0.045,,0.197,,,,,,,,201580,1610612747
2019,Jabari Parker,24.0,WAS,64,18,46,0.281,1724.2716666666668,369,749,61,195,131,184,79,342,421,152,46,30,151,930,0.56,0.260347129506008,0.24566088117489987,0.045,0.187,0.117,0.14,,0.236,,,,,,,,203953,1610612764
2019,Jacob Evans,22.0,GSW,30,21,9,0.7,203.59666666666666,18,53,4,15,0,1,6,19,25,23,5,3,11,40,0.374,0.2830188679245283,0.018867924528301886,0.029,0.084,0.057,0.15,,0.134,,,,,,,,1628980,1610612744
2019,Jae Crowder,28.0,UTA,80,48,32,0.6,2165.7316666666666,318,797,173,522,142,197,60,324,384,133,64,31,85,951,0.538,0.6549560853199499,0.24717691342534504,0.027,0.139,0.083,0.09,,0.183,,,,,,,,203109,1610612762
2019,Jahlil Okafor,23.0,NOP,59,23,36,0.39,934.8483333333334,212,362,1,5,59,89,82,196,278,40,15,40,52,484,0.603,0.013812154696132596,0.24585635359116023,0.084,0.196,0.14,0.064,,0.198,,,,,,,,1626143,1610612740
2019,Jake Layman,25.0,POR,71,46,25,0.648,1326.9366666666667,216,424,59,181,50,71,56,161,217,53,31,30,46,541,0.594,0.4268867924528302,0.16745283018867924,0.041,0.115,0.079,0.056,,0.156,,,,,,,,1627774,1610612757
2019,Jakob Poeltl,23.0,SAS,77,43,34,0.558,1272.655,187,290,0,0,49,92,178,232,410,93,29,68,48,423,0.64,0.0,0.31724137931034485,0.136,0.171,0.154,0.099,,0.125,,,,,,,,1627751,1610612759
2019,Jalen Brunson,22.0,DAL,73,27,46,0.37,1591.2583333333334,264,565,63,181,87,120,25,144,169,230,37,4,88,678,0.549,0.32035398230088497,0.21238938053097345,0.015,0.087,0.05,0.223,,0.186,,,,,,,,1628973,1610612742
2019,Jalen Jones,26.0,CLE,16,3,13,0.188,214.12333333333333,26,62,10,28,19,27,11,23,34,7,9,2,8,81,0.548,0.45161290322580644,0.43548387096774194,0.05,0.113,0.08,0.05,,0.162,,,,,,,,1627883,1610612739
2019,Jamal Crawford,39.0,PHX,64,13,51,0.203,1210.9116666666666,174,438,67,202,93,110,8,77,85,229,33,12,99,508,0.522,0.4611872146118721,0.2511415525114155,0.006,0.061,0.034,0.283,,0.198,,,,,,,,2037,1610612756
2019,Jamal Murray,22.0,DEN,75,49,26,0.653,2447.3116666666665,513,1173,152,414,189,223,65,252,317,363,67,27,158,1367,0.538,0.35294117647058826,0.19011082693947143,0.026,0.101,0.063,0.22,,0.241,,,,,,,,1627750,1610612743
2019,James Ennis III,28.0,PHI,58,35,23,0.603,1229.6383333333333,138,294,55,156,58,81,60,122,182,41,41,23,34,389,0.59,0.5306122448979592,0.2755102040816326,0.048,0.099,0.074,0.047,,0.125,,,,,,,,203516,1610612755
2019,James Harden,29.0,HOU,78,51,27,0.654,2866.725,843,1909,378,1028,754,858,66,452,518,586,158,58,387,2818,0.616,0.5385018334206391,0.44944997380827656,0.023,0.157,0.089,0.394,,0.396,,,,,,,,201935,1610612745
2019,James Johnson,32.0,MIA,55,27,28,0.491,1163.8383333333334,164,379,50,149,50,70,22,154,176,135,35,27,74,428,0.522,0.39313984168865435,0.18469656992084432,0.018,0.123,0.071,0.167,,0.177,,,,,,,,201949,1610612748
2019,James Nunnally,28.0,HOU,15,8,7,0.533,101.49333333333334,12,34,8,25,4,4,0,5,5,7,1,0,1,36,0.503,0.7352941176470589,0.11764705882352941,0.0,0.053,0.025,0.097,,0.153,,,,,,,,203263,1610612745
2019,Jared Dudley,33.0,BKN,59,28,31,0.475,1219.6483333333333,101,239,53,151,32,46,34,121,155,83,36,16,43,287,0.554,0.6317991631799164,0.19246861924686193,0.027,0.096,0.061,0.093,,0.104,,,,,,,,201162,1610612751
2019,Jared Terrell,24.0,MIN,14,4,10,0.286,110.92166666666667,12,39,4,17,3,6,1,5,6,12,3,2,10,31,0.372,0.4358974358974359,0.15384615384615385,0.008,0.044,0.025,0.182,,0.197,,,,,,,,1629123,1610612750
2019,Jarell Martin,25.0,ORL,42,20,22,0.476,327.88,43,104,20,57,9,11,11,62,73,18,3,8,11,115,0.528,0.5480769230769231,0.10576923076923077,0.031,0.185,0.106,0.078,,0.153,,,,,,,,1626185,1610612753
2019,Jaren Jackson Jr.,19.0,MEM,58,23,35,0.397,1514.6883333333333,298,589,51,142,151,197,73,199,272,64,52,82,98,798,0.591,0.24108658743633277,0.33446519524617996,0.049,0.132,0.09,0.074,,0.231,,,,,,,,1628991,1610612763
2019,Jaron Blossomgame,25.0,CLE,27,4,23,0.148,439.16,47,106,10,39,10,13,26,72,98,13,7,8,11,114,0.51,0.36792452830188677,0.12264150943396226,0.055,0.162,0.107,0.043,,0.12,,,,,,,,1628417,1610612739
2019,Jarred Vanderbilt,20.0,DEN,17,10,7,0.588,69.18666666666667,9,19,0,1,6,10,7,16,23,3,6,1,8,24,0.513,0.05263157894736842,0.5263157894736842,0.084,0.205,0.143,0.064,,0.179,,,,,,,,1629020,1610612743
2019,Jarrett Allen,21.0,BKN,80,42,38,0.525,2095.97,335,568,6,45,197,278,191,481,672,110,43,120,103,873,0.632,0.07922535211267606,0.4894366197183099,0.088,0.208,0.15,0.076,,0.158,,,,,,,,1628386,1610612751
2019,Jason Smith,33.0,NOP,20,10,10,0.5,190.51666666666668,21,59,9,26,14,16,16,36,52,14,3,7,13,65,0.492,0.4406779661016949,0.2711864406779661,0.077,0.174,0.125,0.112,,0.169,,,,,,,,201160,1610612740
2019,Jawun Evans,22.0,OKC,8,4,4,0.5,64.34833333333333,3,14,0,3,0,0,1,11,12,10,3,0,6,6,0.214,0.21428571428571427,0.0,0.015,0.172,0.093,0.238,,0.142,,,,,,,,1628393,1610612760
2019,Jaylen Adams,23.0,ATL,34,13,21,0.382,427.5883333333333,38,110,25,74,7,9,11,49,60,65,14,5,28,108,0.474,0.6727272727272727,0.08181818181818182,0.022,0.109,0.063,0.201,,0.131,,,,,,,,1629121,1610612737
2019,Jaylen Brown,22.0,BOS,74,41,33,0.554,1913.3516666666667,368,792,95,276,133,202,65,248,313,100,69,32,99,964,0.547,0.3484848484848485,0.255050505050505,0.032,0.122,0.077,0.079,,0.215,,,,,,,,1627759,1610612738
2019,Jaylen Morris,23.0,MIL,4,4,0,1.0,28.513333333333332,4,10,1,3,1,2,0,5,5,4,2,0,1,10,0.46,0.3,0.2,0.0,0.147,0.068,0.174,,0.15,,,,,,,,1628537,1610612749
2019,Jayson Tatum,21.0,BOS,79,48,31,0.608,2454.6966666666667,466,1036,116,311,195,228,70,407,477,168,84,57,122,1243,0.547,0.3001930501930502,0.22007722007722008,0.028,0.157,0.093,0.098,,0.218,,,,,,,,1628369,1610612738
2019,Jeff Green,32.0,WAS,77,29,48,0.377,2096.6883333333335,326,687,111,320,183,206,57,252,309,137,43,39,101,946,0.608,0.4657933042212518,0.29985443959243085,0.027,0.117,0.072,0.093,,0.174,,,,,,,,201145,1610612764
2019,Jeff Teague,31.0,MIN,42,23,19,0.548,1264.035,176,416,35,105,123,153,16,90,106,343,43,18,97,510,0.528,0.25240384615384615,0.36778846153846156,0.012,0.067,0.039,0.366,,0.186,,,,,,,,201952,1610612750
2019,Jemerrio Jones,24.0,LAL,6,3,3,0.5,143.11666666666667,12,33,2,10,1,2,16,33,49,13,7,5,5,27,0.398,0.30303030303030304,0.06060606060606061,0.1,0.198,0.15,0.115,,0.108,,,,,,,,1629203,1610612747
2019,Jerami Grant,25.0,OKC,80,48,32,0.6,2612.26,409,823,115,293,157,221,96,321,417,79,61,100,67,1090,0.592,0.3560145808019441,0.26852976913730253,0.032,0.118,0.073,0.04,,0.15,,,,,,,,203924,1610612760
2019,Jeremy Lamb,27.0,CHA,79,38,41,0.481,2250.09,431,979,115,330,231,260,65,369,434,172,88,32,80,1208,0.552,0.33707865168539325,0.26557711950970375,0.027,0.159,0.091,0.119,,0.22,,,,,,,,203087,1610612766
2019,Jeremy Lin,30.0,TOR,74,31,43,0.419,1436.3133333333333,238,541,55,187,176,210,22,157,179,231,47,13,124,707,0.558,0.3456561922365989,0.38817005545286504,0.014,0.102,0.058,0.249,,0.213,,,,,,,,202391,1610612761
2019,Jerian Grant,26.0,ORL,60,28,32,0.467,938.7733333333333,92,220,40,110,26,40,19,79,98,156,44,6,51,250,0.526,0.5,0.18181818181818182,0.019,0.083,0.05,0.242,,0.13,,,,,,,,1626170,1610612753
2019,Jerome Robinson,22.0,LAC,33,18,15,0.545,320.52,44,110,18,57,6,9,3,38,41,19,11,3,13,112,0.491,0.5181818181818182,0.08181818181818182,0.009,0.109,0.061,0.08,,0.159,,,,,,,,1629010,1610612746
2019,Jerryd Bayless,30.0,MIN,34,15,19,0.441,656.9966666666667,82,230,29,98,16,28,11,51,62,119,18,2,32,209,0.431,0.4260869565217391,0.12173913043478261,0.015,0.08,0.045,0.262,,0.172,,,,,,,,201573,1610612750
2019,Jevon Carter,23.0,MEM,39,9,30,0.231,576.5016666666667,56,185,34,102,26,32,14,52,66,69,26,11,33,172,0.432,0.5513513513513514,0.17297297297297298,0.023,0.09,0.055,0.184,,0.172,,,,,,,,1628975,1610612763
2019,Jimmer Fredette,30.0,PHX,6,1,5,0.167,64.76666666666667,8,29,0,13,6,6,1,6,7,8,3,0,5,22,0.348,0.4482758620689655,0.20689655172413793,0.013,0.088,0.048,0.2,,0.242,,,,,,,,202690,1610612756
2019,Jimmy Butler III,29.0,PHI,65,38,27,0.585,2184.9766666666665,418,904,67,193,312,365,121,221,342,263,123,39,95,1215,0.571,0.21349557522123894,0.40376106194690264,0.054,0.094,0.075,0.179,,0.218,,,,,,,,202710,1610612755
2019,Joakim Noah,34.0,MEM,42,14,28,0.333,692.485,110,213,0,1,78,109,58,180,238,89,20,31,50,298,0.571,0.004694835680751174,0.5117370892018779,0.078,0.247,0.161,0.202,,0.191,,,,,,,,201149,1610612763
2019,Jodie Meeks,31.0,TOR,8,7,1,0.875,104.04,21,39,8,18,1,1,1,11,12,8,1,1,2,51,0.647,0.46153846153846156,0.02564102564102564,0.01,0.093,0.056,0.096,,0.169,,,,,,,,201975,1610612761
2019,Joe Chealey,23.0,CHA,1,0,1,0.0,7.75,1,3,0,0,0,0,0,0,0,1,0,0,0,2,0.333,0.0,0.0,0.0,0.0,0.0,0.25,,0.176,,,,,,,,1629147,1610612766
2019,Joe Harris,27.0,BKN,76,41,35,0.539,2293.5216666666665,374,748,183,386,110,133,52,239,291,181,38,17,121,1041,0.645,0.516042780748663,0.17780748663101603,0.022,0.096,0.06,0.114,,0.167,,,,,,,,203925,1610612751
2019,Joe Ingles,31.0,UTA,82,50,32,0.61,2567.5666666666666,359,802,189,483,87,123,35,295,330,469,98,20,193,994,0.581,0.6022443890274314,0.15336658354114713,0.013,0.108,0.061,0.262,,0.17,,,,,,,,204060,1610612762
2019,Joel Embiid,25.0,PHI,64,43,21,0.672,2154.305,580,1199,79,263,522,649,160,711,871,234,46,122,226,1761,0.593,0.21934945788156798,0.5412844036697247,0.075,0.292,0.191,0.185,,0.327,,,,,,,,203954,1610612755
2019,John Collins,21.0,ATL,61,24,37,0.393,1828.4016666666666,465,831,55,158,203,266,219,376,595,121,22,39,120,1188,0.627,0.1901323706377858,0.3200962695547533,0.112,0.196,0.154,0.102,,0.23,,,,,,,,1628381,1610612737
2019,John Henson,28.0,CLE,14,10,4,0.714,188.40833333333333,31,67,11,31,6,10,16,55,71,14,7,11,12,79,0.553,0.4626865671641791,0.14925373134328357,0.074,0.233,0.157,0.108,,0.173,,,,,,,,203089,1610612739
