season_end,Player,Age,Tm,GP,W,L,W_PCT,MP,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PTS,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,PER,WS,OWS,DWS,WS/48,BPM,VORP
2015,Isaiah Canaan,23.0,PHI,,,,,569.0,,247.0,,,,39.0,,,,69.0,15.0,3.0,39.0,278.0,0.526,0.656,0.158,0.013,0.094,0.051,0.2269999999999999,0.129,0.2319999999999999,12.8,0.8,0.4,0.3,0.065,-2.2,0.0
2015,Clint Capela,20.0,HOU,,,,,90.0,,29.0,,,,23.0,,,,2.0,1.0,9.0,5.0,32.0,0.409,0.0,0.793,0.123,0.318,0.221,0.036,0.113,0.213,12.1,0.0,-0.2,0.2,0.019,-7.8,-0.1
2015,DeMarre Carroll,28.0,ATL,,,,,2189.0,,653.0,,,,181.0,,,,118.0,94.0,17.0,75.0,883.0,0.603,0.466,0.277,0.053,0.138,0.0969999999999999,0.083,0.093,0.1689999999999999,15.9,7.0,4.3,2.8,0.154,2.9,2.7
2015,Vince Carter,38.0,MEM,,,,,1091.0,,406.0,,,,57.0,,,,79.0,43.0,14.0,43.0,384.0,0.445,0.571,0.14,0.0279999999999999,0.111,0.07,0.111,0.091,0.1989999999999999,9.6,1.0,-0.5,1.4,0.043,-1.4,0.2
2015,Michael Carter-Williams,23.0,PHI,,,,,1391.0,,611.0,,,,182.0,,,,302.0,60.0,18.0,174.0,613.0,0.444,0.205,0.298,0.032,0.173,0.099,0.409,0.201,0.271,12.8,-0.5,-2.1,1.6,-0.017,-1.3,0.2
2015,Michael Carter-Williams,23.0,MIL,,,,,758.0,,308.0,,,,109.0,,,,140.0,51.0,12.0,79.0,353.0,0.496,0.091,0.354,0.032,0.1169999999999999,0.075,0.308,0.182,0.258,16.3,1.3,0.0,1.3,0.08,0.4,0.5
2015,Omri Casspi,26.0,SAC,,,,,1416.0,,427.0,,,,191.0,,,,102.0,31.0,9.0,88.0,593.0,0.58,0.204,0.447,0.045,0.159,0.104,0.118,0.147,0.187,14.4,2.7,2.0,0.6,0.091,-1.3,0.3
2015,Mario Chalmers,28.0,MIA,,,,,2368.0,,663.0,,,,266.0,,,,307.0,122.0,10.0,173.0,813.0,0.521,0.374,0.401,0.012,0.09,0.052,0.21,0.182,0.1889999999999999,11.7,2.8,0.8,2.0,0.056,-1.0,0.6
2015,Tyson Chandler,32.0,DAL,,,,,2286.0,,440.0,,,,257.0,,,,84.0,42.0,91.0,105.0,771.0,0.697,0.0,0.584,0.141,0.2739999999999999,0.207,0.053,0.16,0.128,20.1,10.3,7.2,3.1,0.216,4.2,3.6
2015,Wilson Chandler,27.0,DEN,,,,,2471.0,,975.0,,,,142.0,,,,134.0,58.0,29.0,110.0,1085.0,0.523,0.416,0.146,0.0409999999999999,0.172,0.104,0.089,0.096,0.201,13.2,3.6,2.1,1.5,0.071,0.2,1.3
2015,Will Cherry,23.0,CLE,,,,,69.0,,19.0,,,,6.0,,,,8.0,6.0,1.0,4.0,15.0,0.347,0.474,0.316,0.017,0.066,0.042,0.1639999999999999,0.156,0.168,5.8,0.0,-0.1,0.1,-0.021,-3.7,0.0
2015,Patrick Christopher,26.0,UTA,,,,,29.0,,12.0,,,,0.0,,,,0.0,1.0,0.0,1.0,6.0,0.25,0.333,0.0,0.08,0.159,0.12,0.0,0.077,0.206,-2.6,-0.1,-0.1,0.0,-0.15,-16.3,-0.1
2015,Earl Clark,27.0,BKN,,,,,93.0,,30.0,,,,4.0,,,,3.0,3.0,4.0,6.0,27.0,0.425,0.467,0.133,0.012,0.265,0.139,0.05,0.159,0.185,6.7,-0.1,-0.2,0.1,-0.037,-6.1,-0.1
2015,Ian Clark,23.0,UTA,,,,,161.0,,44.0,,,,5.0,,,,10.0,6.0,2.0,7.0,44.0,0.476,0.568,0.114,0.0289999999999999,0.064,0.047,0.0969999999999999,0.132,0.151,8.3,0.1,0.0,0.1,0.044,-3.3,-0.1
2015,Ian Clark,23.0,DEN,,,,,31.0,,11.0,,,,4.0,,,,2.0,3.0,1.0,2.0,13.0,0.509,0.455,0.364,0.0,0.108,0.052,0.099,0.136,0.206,11.6,0.1,0.0,0.0,0.083,-0.2,0.0
2015,Jordan Clarkson,22.0,LAL,,,,,1476.0,,596.0,,,,158.0,,,,206.0,51.0,12.0,96.0,703.0,0.528,0.203,0.265,0.04,0.105,0.071,0.238,0.126,0.23,16.9,2.4,2.0,0.4,0.078,-0.3,0.6
2015,Victor Claver,26.0,POR,,,,,76.0,,20.0,,,,0.0,,,,1.0,1.0,1.0,4.0,24.0,0.6,0.55,0.0,0.043,0.235,0.141,0.019,0.1669999999999999,0.141,9.2,0.1,0.0,0.1,0.086,-4.2,0.0
2015,Norris Cole,26.0,MIA,,,,,1148.0,,306.0,,,,46.0,,,,165.0,42.0,8.0,58.0,295.0,0.452,0.333,0.15,0.013,0.098,0.057,0.2289999999999999,0.151,0.157,9.9,0.6,-0.1,0.8,0.027,-2.9,-0.3
2015,Norris Cole,26.0,NOP,,,,,683.0,,252.0,,,,35.0,,,,90.0,15.0,7.0,41.0,278.0,0.52,0.294,0.139,0.002,0.083,0.042,0.212,0.133,0.206,12.6,0.7,0.5,0.3,0.052,-3.1,-0.2
2015,Darren Collison,27.0,SAC,,,,,1565.0,,550.0,,,,184.0,,,,252.0,67.0,14.0,112.0,725.0,0.575,0.293,0.335,0.0139999999999999,0.087,0.052,0.272,0.151,0.209,17.5,3.8,3.0,0.8,0.116,1.5,1.4
2015,Nick Collison,34.0,OKC,,,,,1101.0,,253.0,,,,65.0,,,,90.0,35.0,25.0,45.0,273.0,0.485,0.237,0.257,0.089,0.153,0.122,0.1159999999999999,0.138,0.128,11.2,2.2,1.0,1.2,0.097,0.1,0.6
2015,Mike Conley,27.0,MEM,,,,,2225.0,,882.0,,,,249.0,,,,375.0,89.0,14.0,156.0,1107.0,0.558,0.314,0.282,0.015,0.092,0.054,0.28,0.136,0.237,18.6,6.8,4.2,2.7,0.147,2.7,2.6
2015,Jack Cooley,23.0,UTA,,,,,87.0,,22.0,,,,21.0,,,,1.0,6.0,3.0,3.0,27.0,0.432,0.0,0.955,0.133,0.198,0.166,0.018,0.088,0.18,11.4,0.2,0.0,0.2,0.092,-4.0,0.0
2015,Chris Copeland,30.0,IND,,,,,828.0,,310.0,,,,45.0,,,,51.0,11.0,11.0,59.0,309.0,0.468,0.539,0.145,0.031,0.1169999999999999,0.074,0.099,0.152,0.213,7.4,-0.1,-0.9,0.8,-0.008,-4.3,-0.5
2015,Bryce Cotton,22.0,UTA,,,,,159.0,,69.0,,,,18.0,,,,15.0,4.0,0.0,12.0,80.0,0.52,0.29,0.261,0.022,0.108,0.065,0.17,0.135,0.256,14.5,0.2,0.1,0.1,0.067,-4.4,-0.1
2015,DeMarcus Cousins,24.0,SAC,,,,,2013.0,,1066.0,,,,541.0,,,,210.0,90.0,103.0,254.0,1421.0,0.545,0.008,0.508,0.108,0.306,0.211,0.204,0.163,0.341,25.2,6.0,2.8,3.2,0.144,4.7,3.4
2015,Robert Covington,24.0,PHI,,,,,1956.0,,756.0,,,,217.0,,,,105.0,97.0,31.0,128.0,943.0,0.554,0.59,0.287,0.034,0.146,0.088,0.098,0.131,0.218,14.7,4.0,1.6,2.3,0.097,0.2,1.1
2015,Allen Crabbe,22.0,POR,,,,,683.0,,153.0,,,,16.0,,,,39.0,19.0,15.0,15.0,168.0,0.525,0.556,0.105,0.011,0.1009999999999999,0.057,0.081,0.086,0.115,8.7,1.3,0.5,0.8,0.088,-0.3,0.3
2015,Jamal Crawford,34.0,LAC,,,,,1703.0,,839.0,,,,252.0,,,,158.0,59.0,14.0,92.0,1010.0,0.532,0.434,0.3,0.012,0.069,0.0409999999999999,0.149,0.088,0.276,16.6,3.6,2.5,1.2,0.102,-1.0,0.4
2015,Jae Crowder,24.0,DAL,,,,,265.0,,76.0,,,,11.0,,,,12.0,15.0,5.0,10.0,89.0,0.55,0.5,0.145,0.05,0.071,0.06,0.065,0.11,0.153,12.7,0.5,0.3,0.3,0.098,1.1,0.2
2015,Jae Crowder,24.0,BOS,,,,,1382.0,,469.0,,,,130.0,,,,82.0,57.0,20.0,39.0,539.0,0.512,0.362,0.277,0.047,0.1639999999999999,0.105,0.09,0.069,0.179,14.1,3.3,1.6,1.8,0.116,0.5,0.9
2015,Dante Cunningham,27.0,NOP,,,,,1652.0,,339.0,,,,47.0,,,,50.0,46.0,37.0,35.0,340.0,0.473,0.029,0.139,0.048,0.128,0.088,0.044,0.089,0.109,8.9,1.6,0.5,1.2,0.047,-1.6,0.2
2015,Jared Cunningham,23.0,LAC,,,,,89.0,,33.0,,,,13.0,,,,10.0,3.0,0.0,7.0,35.0,0.452,0.394,0.394,0.013,0.099,0.057,0.1639999999999999,0.153,0.2319999999999999,7.3,0.0,-0.1,0.1,-0.023,-6.7,-0.1
2015,Seth Curry,24.0,PHX,,,,,8.0,,3.0,,,,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.2769999999999999,0.1369999999999999,0.156,0.0,0.165,-11.4,0.0,-0.1,0.0,-0.298,-15.9,0.0
2015,Stephen Curry,26.0,GSW,,,,,2613.0,,1341.0,,,,337.0,,,,619.0,163.0,16.0,249.0,1900.0,0.638,0.482,0.251,0.024,0.114,0.07,0.386,0.143,0.289,28.0,15.7,11.5,4.1,0.288,9.9,7.9
2015,Samuel Dalembert,33.0,NYK,,,,,544.0,,130.0,,,,20.0,,,,29.0,14.0,41.0,39.0,128.0,0.461,0.0,0.154,0.109,0.251,0.178,0.086,0.2189999999999999,0.15,11.8,0.3,-0.4,0.7,0.023,-2.2,0.0
2015,Troy Daniels,23.0,HOU,,,,,108.0,,47.0,,,,4.0,,,,4.0,0.0,0.0,5.0,46.0,0.472,0.915,0.085,0.0,0.061,0.031,0.059,0.093,0.216,4.5,0.0,-0.1,0.0,-0.013,-8.2,-0.2
2015,Troy Daniels,23.0,MIN,,,,,154.0,,59.0,,,,2.0,,,,13.0,3.0,0.0,8.0,53.0,0.443,0.661,0.034,0.043,0.1,0.071,0.134,0.118,0.1939999999999999,7.4,-0.1,-0.1,0.0,-0.038,-5.8,-0.1
2015,Troy Daniels,23.0,CHA,,,,,135.0,,59.0,,,,7.0,,,,5.0,3.0,1.0,7.0,77.0,0.62,0.61,0.119,0.016,0.05,0.033,0.07,0.1009999999999999,0.233,16.1,0.3,0.2,0.1,0.119,-1.2,0.0
2015,Luigi Datome,27.0,DET,,,,,17.0,,12.0,,,,0.0,,,,2.0,1.0,0.0,2.0,11.0,0.458,0.333,0.0,0.062,0.2,0.128,0.249,0.143,0.365,16.7,0.0,0.0,0.0,-0.033,-1.2,0.0
2015,Luigi Datome,27.0,BOS,,,,,192.0,,77.0,,,,1.0,,,,7.0,1.0,7.0,7.0,94.0,0.607,0.468,0.013,0.011,0.133,0.071,0.06,0.083,0.193,14.9,0.4,0.3,0.2,0.106,-2.2,0.0
2015,Brandon Davies,23.0,PHI,,,,,379.0,,119.0,,,,33.0,,,,28.0,17.0,4.0,25.0,126.0,0.472,0.252,0.277,0.095,0.114,0.104,0.13,0.158,0.182,10.7,0.3,-0.1,0.4,0.039,-2.8,-0.1
2015,Brandon Davies,23.0,BKN,,,,,44.0,,18.0,,,,4.0,,,,2.0,1.0,3.0,4.0,16.0,0.405,0.222,0.222,0.077,0.178,0.127,0.072,0.168,0.246,8.5,-0.1,-0.1,0.1,-0.069,-6.9,-0.1
2015,Anthony Davis,21.0,NOP,,,,,2455.0,,1199.0,,,,461.0,,,,149.0,100.0,200.0,95.0,1656.0,0.591,0.01,0.384,0.08,0.241,0.161,0.1159999999999999,0.063,0.278,30.8,14.0,9.9,4.2,0.274,7.1,5.7
2015,Ed Davis,25.0,LAL,,,,,1840.0,,469.0,,,,189.0,,,,94.0,49.0,98.0,58.0,656.0,0.594,0.0,0.403,0.133,0.231,0.18,0.083,0.095,0.148,20.0,6.3,4.6,1.6,0.164,3.0,2.3
2015,Glen Davis,29.0,LAC,,,,,904.0,,255.0,,,,95.0,,,,39.0,41.0,21.0,39.0,294.0,0.495,0.016,0.373,0.055,0.154,0.105,0.063,0.1159999999999999,0.1669999999999999,10.8,1.4,0.2,1.1,0.072,-2.5,-0.1
2015,Andre Dawkins,23.0,MIA,,,,,22.0,,6.0,,,,0.0,,,,1.0,0.0,0.0,1.0,3.0,0.25,1.0,0.0,0.0,0.107,0.055,0.066,0.143,0.15,-5.0,-0.1,-0.1,0.0,-0.172,-11.5,-0.1
2015,Austin Daye,26.0,SAS,,,,,268.0,,115.0,,,,4.0,,,,9.0,8.0,3.0,18.0,103.0,0.441,0.496,0.035,0.026,0.228,0.129,0.051,0.134,0.2289999999999999,7.1,-0.1,-0.5,0.4,-0.021,-6.8,-0.3
2015,Austin Daye,26.0,ATL,,,,,76.0,,26.0,,,,2.0,,,,8.0,4.0,2.0,5.0,26.0,0.484,0.538,0.077,0.062,0.146,0.105,0.16,0.157,0.192,12.1,0.1,0.0,0.1,0.068,-0.3,0.0
2015,Dewayne Dedmon,25.0,ORL,,,,,845.0,,162.0,,,,64.0,,,,9.0,16.0,50.0,51.0,216.0,0.568,0.006,0.395,0.155,0.241,0.1969999999999999,0.016,0.211,0.13,13.3,1.7,0.7,1.0,0.099,-3.3,-0.3
2015,Matthew Dellavedova,24.0,CLE,,,,,1380.0,,307.0,,,,38.0,,,,204.0,24.0,2.0,61.0,319.0,0.493,0.544,0.124,0.031,0.073,0.052,0.211,0.159,0.126,8.5,1.9,1.4,0.5,0.067,-2.6,-0.2
2015,Luol Deng,29.0,MIA,,,,,2421.0,,787.0,,,,251.0,,,,139.0,65.0,22.0,108.0,1007.0,0.561,0.28,0.319,0.052,0.133,0.093,0.099,0.107,0.195,15.5,5.4,3.7,1.6,0.106,0.5,1.5
2015,DeMar DeRozan,25.0,TOR,,,,,2100.0,,990.0,,,,434.0,,,,210.0,73.0,11.0,137.0,1204.0,0.51,0.089,0.438,0.023,0.129,0.076,0.17,0.104,0.284,17.4,4.0,2.6,1.4,0.09,-1.6,0.2
2015,Boris Diaw,32.0,SAS,,,,,1984.0,,632.0,,,,93.0,,,,233.0,36.0,23.0,126.0,708.0,0.526,0.267,0.147,0.045,0.152,0.1,0.179,0.158,0.183,12.7,3.6,1.3,2.3,0.088,0.1,1.1
2015,Gorgui Dieng,25.0,MIN,,,,,2193.0,,512.0,,,,244.0,,,,146.0,71.0,126.0,126.0,710.0,0.573,0.012,0.477,0.113,0.208,0.159,0.105,0.1689999999999999,0.15,17.2,4.9,3.4,1.5,0.108,2.5,2.5
2015,Spencer Dinwiddie,21.0,DET,,,,,455.0,,169.0,,,,34.0,,,,104.0,19.0,6.0,33.0,145.0,0.394,0.385,0.201,0.009,0.109,0.057,0.349,0.152,0.211,10.2,0.1,-0.3,0.4,0.009,-4.2,-0.2
2015,Joey Dorsey,31.0,HOU,,,,,854.0,,145.0,,,,83.0,,,,25.0,40.0,25.0,41.0,184.0,0.507,0.007,0.572,0.133,0.2269999999999999,0.18,0.044,0.184,0.113,11.1,1.9,0.4,1.5,0.108,-1.4,0.1
2015,Toney Douglas,28.0,NOP,,,,,177.0,,51.0,,,,13.0,,,,24.0,11.0,4.0,10.0,51.0,0.45,0.353,0.255,0.013,0.128,0.071,0.2,0.15,0.172,11.2,0.2,0.0,0.2,0.046,-1.3,0.0
2015,Chris Douglas-Roberts,28.0,LAC,,,,,103.0,,21.0,,,,8.0,,,,4.0,1.0,0.0,0.0,19.0,0.387,0.333,0.381,0.011,0.118,0.066,0.05,0.0,0.107,3.3,0.0,0.0,0.1,0.02,-6.1,-0.1
2015,Goran Dragic,28.0,PHX,,,,,1735.0,,679.0,,,,130.0,,,,211.0,50.0,9.0,114.0,843.0,0.573,0.274,0.191,0.032,0.085,0.0579999999999999,0.2019999999999999,0.134,0.215,16.7,4.0,3.1,0.9,0.111,0.8,1.2
2015,Goran Dragic,28.0,MIA,,,,,905.0,,323.0,,,,104.0,,,,139.0,28.0,6.0,59.0,432.0,0.586,0.226,0.322,0.0409999999999999,0.077,0.059,0.278,0.138,0.222,18.8,2.8,2.3,0.5,0.146,1.7,0.9
2015,Zoran Dragic,25.0,PHX,,,,,13.0,,8.0,,,,3.0,,,,1.0,0.0,0.0,0.0,6.0,0.322,0.625,0.375,0.1669999999999999,0.085,0.126,0.119,0.0,0.315,9.1,0.0,0.0,0.0,-0.077,-7.3,0.0
2015,Zoran Dragic,25.0,MIA,,,,,62.0,,22.0,,,,2.0,,,,4.0,2.0,0.0,5.0,22.0,0.481,0.409,0.091,0.059,0.038,0.048,0.11,0.179,0.211,8.0,0.0,-0.1,0.0,-0.035,-6.3,-0.1
2015,Larry Drew,24.0,PHI,,,,,219.0,,58.0,,,,3.0,,,,45.0,6.0,0.0,25.0,46.0,0.388,0.448,0.052,0.005,0.073,0.037,0.3389999999999999,0.296,0.168,4.5,-0.4,-0.5,0.1,-0.087,-11.4,-0.5
2015,Andre Drummond,21.0,DET,,,,,2502.0,,961.0,,,,365.0,,,,55.0,73.0,153.0,120.0,1130.0,0.504,0.002,0.38,0.183,0.301,0.24,0.039,0.0969999999999999,0.22,21.4,7.7,3.4,4.3,0.147,-0.2,1.2
2015,Jared Dudley,29.0,MIL,,,,,1717.0,,423.0,,,,67.0,,,,130.0,72.0,11.0,62.0,518.0,0.572,0.454,0.158,0.03,0.1159999999999999,0.073,0.115,0.121,0.135,12.3,4.1,2.0,2.1,0.116,0.6,1.1
2015,Tim Duncan,38.0,SAS,,,,,2227.0,,819.0,,,,311.0,,,,230.0,63.0,151.0,131.0,1070.0,0.56,0.009,0.38,0.088,0.267,0.179,0.168,0.121,0.222,22.6,9.6,4.9,4.7,0.207,5.5,4.2
2015,Mike Dunleavy,34.0,CHI,,,,,1838.0,,481.0,,,,87.0,,,,114.0,39.0,21.0,60.0,595.0,0.573,0.547,0.181,0.017,0.127,0.073,0.0969999999999999,0.104,0.142,11.6,4.1,2.4,1.7,0.108,0.4,1.1
2015,Kevin Durant,26.0,OKC,,,,,913.0,,467.0,,,,171.0,,,,110.0,24.0,25.0,74.0,686.0,0.633,0.34,0.366,0.019,0.187,0.104,0.222,0.12,0.291,27.6,4.8,3.8,1.0,0.252,6.1,1.9
2015,Cleanthony Early,23.0,NYK,,,,,647.0,,214.0,,,,48.0,,,,36.0,24.0,12.0,40.0,210.0,0.447,0.393,0.224,0.038,0.138,0.087,0.091,0.145,0.196,8.4,-0.4,-0.8,0.4,-0.03,-5.2,-0.5
2015,Wayne Ellington,27.0,LAL,,,,,1675.0,,617.0,,,,64.0,,,,105.0,33.0,2.0,50.0,650.0,0.504,0.394,0.104,0.02,0.123,0.069,0.102,0.072,0.185,11.6,1.2,1.1,0.1,0.034,-3.0,-0.4
2015,Monta Ellis,29.0,DAL,,,,,2699.0,,1354.0,,,,303.0,,,,329.0,148.0,25.0,198.0,1513.0,0.509,0.21,0.224,0.0139999999999999,0.064,0.039,0.205,0.1169999999999999,0.2789999999999999,16.5,3.6,1.4,2.2,0.065,-0.1,1.3
2015,James Ennis,24.0,MIA,,,,,1051.0,,247.0,,,,94.0,,,,48.0,25.0,17.0,39.0,312.0,0.541,0.385,0.381,0.06,0.14,0.1009999999999999,0.072,0.119,0.146,11.5,1.9,1.2,0.8,0.088,-1.5,0.1
2015,Tyler Ennis,20.0,PHX,,,,,58.0,,21.0,,,,2.0,,,,14.0,0.0,2.0,8.0,22.0,0.503,0.286,0.095,0.019,0.114,0.066,0.375,0.268,0.226,12.0,0.0,0.0,0.0,-0.005,-6.8,-0.1
2015,Tyler Ennis,20.0,MIL,,,,,353.0,,123.0,,,,5.0,,,,59.0,18.0,3.0,34.0,99.0,0.395,0.301,0.041,0.02,0.071,0.045,0.256,0.214,0.203,6.6,-0.3,-0.8,0.4,-0.046,-6.6,-0.4
2015,Jeremy Evans,27.0,UTA,,,,,266.0,,58.0,,,,29.0,,,,13.0,11.0,12.0,5.0,90.0,0.636,0.086,0.5,0.113,0.1939999999999999,0.154,0.079,0.066,0.131,20.5,1.3,0.9,0.4,0.241,3.5,0.4
2015,Reggie Evans,34.0,SAC,,,,,764.0,,137.0,,,,97.0,,,,32.0,22.0,5.0,45.0,176.0,0.49,0.015,0.708,0.149,0.29,0.222,0.061,0.2,0.13,11.7,1.2,0.4,0.8,0.074,-2.7,-0.1
2015,Tyreke Evans,25.0,NOP,,,,,2690.0,,1165.0,,,,291.0,,,,521.0,100.0,37.0,246.0,1313.0,0.508,0.195,0.25,0.035,0.141,0.088,0.327,0.16,0.261,17.7,4.6,2.4,2.2,0.082,1.9,2.6
2015,Dante Exum,19.0,UTA,,,,,1817.0,,416.0,,,,32.0,,,,198.0,41.0,14.0,118.0,393.0,0.457,0.635,0.077,0.017,0.066,0.042,0.166,0.215,0.138,5.7,-0.1,-1.1,1.0,-0.003,-3.8,-0.8
2015,Festus Ezeli,25.0,GSW,,,,,504.0,,139.0,,,,78.0,,,,9.0,7.0,42.0,32.0,201.0,0.58,0.0,0.561,0.133,0.1969999999999999,0.166,0.025,0.156,0.177,16.2,1.7,0.8,0.9,0.159,-1.8,0.0
2015,Kenneth Faried,25.0,DEN,,,,,2086.0,,736.0,,,,288.0,,,,89.0,62.0,57.0,118.0,946.0,0.548,0.011,0.391,0.121,0.2289999999999999,0.173,0.071,0.12,0.203,18.4,5.6,3.5,2.1,0.13,0.8,1.4
2015,Jordan Farmar,28.0,LAC,,,,,529.0,,158.0,,,,11.0,,,,67.0,20.0,5.0,32.0,167.0,0.513,0.614,0.07,0.017,0.071,0.045,0.18,0.1639999999999999,0.166,9.9,0.6,0.2,0.4,0.053,-2.0,0.0
2015,Derrick Favors,23.0,UTA,,,,,2280.0,,918.0,,,,332.0,,,,112.0,60.0,123.0,121.0,1187.0,0.558,0.007,0.362,0.1,0.207,0.154,0.094,0.102,0.238,21.8,8.3,5.0,3.3,0.175,2.4,2.6
2015,Raymond Felton,30.0,DAL,,,,,281.0,,106.0,,,,15.0,,,,41.0,11.0,4.0,18.0,108.0,0.48,0.321,0.142,0.008,0.094,0.051,0.2189999999999999,0.138,0.207,12.4,0.2,0.0,0.2,0.039,-3.0,-0.1
2015,Landry Fields,26.0,TOR,,,,,216.0,,41.0,,,,6.0,,,,15.0,11.0,0.0,8.0,46.0,0.527,0.049,0.146,0.053,0.085,0.069,0.1009999999999999,0.155,0.108,10.8,0.3,0.2,0.1,0.072,-1.5,0.0
2015,Evan Fournier,22.0,ORL,,,,,1661.0,,575.0,,,,147.0,,,,120.0,40.0,2.0,82.0,698.0,0.546,0.391,0.256,0.019,0.087,0.052,0.115,0.114,0.1969999999999999,12.4,2.1,1.5,0.6,0.059,-2.1,-0.1
2015,Randy Foye,31.0,DEN,,,,,1087.0,,402.0,,,,55.0,,,,119.0,34.0,11.0,60.0,435.0,0.51,0.654,0.137,0.009,0.078,0.042,0.17,0.123,0.193,11.0,1.0,0.6,0.4,0.045,-1.1,0.2
2015,Jamaal Franklin,23.0,DEN,,,,,13.0,,2.0,,,,0.0,,,,3.0,0.0,1.0,3.0,3.0,0.75,1.0,0.0,0.08,0.086,0.083,0.3279999999999999,0.6,0.166,4.9,0.0,0.0,0.0,-0.063,-5.1,0.0
2015,Tim Frazier,24.0,PHI,,,,,171.0,,43.0,,,,15.0,,,,43.0,6.0,0.0,18.0,34.0,0.343,0.256,0.349,0.024,0.1,0.06,0.4039999999999999,0.266,0.172,5.9,-0.3,-0.4,0.1,-0.071,-9.3,-0.3
2015,Tim Frazier,24.0,POR,,,,,68.0,,18.0,,,,6.0,,,,17.0,2.0,0.0,7.0,23.0,0.557,0.333,0.333,0.032,0.108,0.071,0.367,0.253,0.182,13.7,0.2,0.1,0.1,0.119,-2.1,0.0
2015,Jimmer Fredette,25.0,NOP,,,,,509.0,,166.0,,,,45.0,,,,58.0,15.0,2.0,33.0,178.0,0.479,0.289,0.271,0.018,0.071,0.045,0.172,0.151,0.196,9.8,0.2,0.0,0.2,0.021,-5.5,-0.4
2015,Joel Freeland,27.0,POR,,,,,617.0,,151.0,,,,25.0,,,,16.0,9.0,23.0,23.0,169.0,0.522,0.0,0.166,0.11,0.2189999999999999,0.166,0.038,0.124,0.134,12.2,1.6,0.6,0.9,0.122,-1.8,0.0
2015,Channing Frye,31.0,ORL,,,,,1870.0,,487.0,,,,35.0,,,,94.0,47.0,39.0,78.0,549.0,0.546,0.71,0.072,0.016,0.1639999999999999,0.089,0.074,0.134,0.141,9.5,2.1,0.7,1.4,0.053,-0.9,0.5
2015,Danilo Gallinari,26.0,DEN,,,,,1426.0,,568.0,,,,191.0,,,,83.0,47.0,20.0,57.0,734.0,0.563,0.53,0.336,0.023,0.147,0.083,0.094,0.08,0.215,16.8,3.9,3.0,1.0,0.132,1.3,1.2
2015,Langston Galloway,23.0,NYK,,,,,1457.0,,511.0,,,,78.0,,,,150.0,52.0,12.0,61.0,533.0,0.489,0.344,0.153,0.0289999999999999,0.125,0.075,0.176,0.1009999999999999,0.192,12.3,1.3,0.7,0.6,0.043,-1.1,0.3
2015,Francisco Garcia,33.0,HOU,,,,,200.0,,63.0,,,,4.0,,,,15.0,9.0,5.0,10.0,45.0,0.347,0.714,0.063,0.017,0.077,0.047,0.11,0.134,0.162,3.6,-0.2,-0.4,0.2,-0.044,-5.3,-0.2
2015,Kevin Garnett,38.0,BKN,,,,,854.0,,275.0,,,,41.0,,,,69.0,41.0,13.0,45.0,285.0,0.486,0.022,0.149,0.061,0.313,0.187,0.13,0.133,0.181,14.8,1.6,0.2,1.4,0.089,-0.4,0.3
2015,Kevin Garnett,38.0,MIN,,,,,98.0,,31.0,,,,4.0,,,,8.0,5.0,4.0,1.0,38.0,0.58,0.032,0.129,0.023,0.289,0.152,0.143,0.03,0.152,19.3,0.3,0.2,0.1,0.161,1.4,0.1
2015,Marc Gasol,30.0,MEM,,,,,2687.0,,1072.0,,,,440.0,,,,307.0,70.0,131.0,176.0,1413.0,0.558,0.016,0.41,0.049,0.218,0.134,0.1969999999999999,0.122,0.246,21.7,10.2,5.5,4.7,0.182,4.8,4.6
2015,Pau Gasol,34.0,CHI,,,,,2681.0,,1153.0,,,,366.0,,,,210.0,25.0,147.0,158.0,1446.0,0.55,0.023,0.317,0.092,0.276,0.186,0.144,0.107,0.247,22.7,10.4,6.0,4.4,0.187,2.8,3.2
2015,Rudy Gay,28.0,SAC,,,,,2408.0,,1116.0,,,,393.0,,,,250.0,71.0,41.0,183.0,1432.0,0.556,0.197,0.352,0.048,0.1369999999999999,0.094,0.19,0.124,0.27,19.7,6.1,4.8,1.3,0.122,2.1,2.5
2015,Alonzo Gee,27.0,DEN,,,,,511.0,,137.0,,,,65.0,,,,19.0,28.0,6.0,25.0,190.0,0.574,0.175,0.474,0.059,0.09,0.074,0.057,0.131,0.161,14.0,1.1,0.7,0.4,0.1,-0.4,0.2
2015,Alonzo Gee,27.0,POR,,,,,151.0,,49.0,,,,12.0,,,,6.0,7.0,1.0,8.0,51.0,0.47,0.224,0.245,0.0579999999999999,0.111,0.085,0.06,0.128,0.185,9.7,0.1,-0.1,0.2,0.039,-3.0,0.0
2015,Paul George,24.0,IND,,,,,91.0,,49.0,,,,11.0,,,,6.0,5.0,1.0,12.0,53.0,0.492,0.449,0.224,0.049,0.217,0.134,0.118,0.182,0.3279999999999999,13.0,0.0,-0.2,0.2,-0.008,-3.3,0.0
2015,Taj Gibson,29.0,CHI,,,,,1692.0,,506.0,,,,184.0,,,,71.0,36.0,75.0,77.0,640.0,0.545,0.0,0.364,0.107,0.146,0.127,0.069,0.1159999999999999,0.176,16.1,4.8,2.7,2.1,0.137,0.6,1.1
